id	title	abstract	label	actual
49	海南昌江“玲龙一号”反应堆压力容器与蒸汽发生器组焊顺利完成	10月11日，中国电力科学研究院有限公司成功在辽宁辽阳66千伏张台子变电站实现了10千伏磁偏置超导限流器的挂网示范应用。这一装置由中国电科院、国网辽宁省电力有限公司、中国科学院合肥物质科学研究院、清华大学等单位联合研发，历时6年。该超导限流器采用原创性的超导限流技术，通过双分裂电抗器无感超导组件和快速开关，提高了故障限流的可靠性，具备小于5毫秒的自触发限流响应和毫秒级的快速恢复响应时间，显著优于常规断路器。此外，超导材料的使用量减少了一半，技术经济性良好。该装置利用超导材料的零电阻和超导态转变的物理特性，在电网短路故障时能迅速限制故障电流，为断路器提供理想的切断条件，是当前超导电力技术的研究重点之一。	自媒体	1
50	1400MW！甘肃张掖抽水蓄能电站正式进入建设阶段	2月14日，国网河北省电力有限公司完成了首批177万只双模通信单元的交付，并开始分批安装。这标志着国网河北在国家电网系统内首个批量应用双模通信单元。公司计划在今年上半年实现2667万低压客户的全覆盖。双模通信单元将与现有HPLC通信单元搭配使用，以克服HPLC在信号衰减、干扰及通信能力差等技术瓶颈。测试表明，双模通信单元具有更强的环境适应性和抗干扰能力，能更有效地进行数据采集和分析。	自媒体	1
51	国家首批风光大基地！批量大兆瓦机组吊装！	2月24日，松下在无锡市启动了其首个氢能冷热电三联供示范项目。该项目位于松下能源无锡有限公司，占地290平米，主要包括一个40KW的氢能综合利用系统。系统由8台5KW氢燃料电池、太阳能发电系统和储能系统组成，并配备溴化锂制冷机组。该项目是松下全球首个提供冷热电的氢能解决方案，旨在实现多种能源的互补利用，助力二氧化碳减排，并为国内供能模式转换和各界人士交流合作提供新平台。	自媒体	1
52	甘肃平凉100MW风电制氢项目开工！	2月26日，内蒙古京能盛乐热电有限公司进行了一次零出力上网试验。试验中，2号机组在230MW高背压下运行，通过1号机组旁路抽汽进行供热。两台机组的电极锅炉和供热调整技术优化，实现了全厂供热量维持在2500GJh，并使1号机组零出力上网，释放了50深度调峰空间。试验持续6小时，标志着公司灵活性改造的进一步进展。	自媒体	1
53	国网河北电力率先开展双模通信单元批量应用	2月9日，青海省西宁市湟中区的750千伏日月山变电站运维人员启动无人机进行自主巡检，成功实现数据实时回传。国网青海省电力公司的无人机智能巡检技术项目顺利通过验收，解决了传统人工巡检中的视线盲区和安全风险问题。经过两年研究，该项目开发了高精度三维建模和巡检航线规划软件，无人机能够准确识别设备的污损和发热问题。项目成果包括4篇SCI论文和9项专利申请。	自媒体	1
54	8*5kW！松下冷热电三联供氢能示范项目在无锡启用	2023年7月10日，深圳能源苏尼特左旗500MW风电项目完成了38台海装风电机组的吊装，进入并网发电的最后阶段。该项目位于内蒙古自治区，是国家特高压外送二期400万千瓦风光储基地的配套项目。项目每年可提供167亿度绿电，相当于节约668万吨标煤和减少1665万吨二氧化碳排放。项目使用了中国海装定制化的67MW风力发电机组，具备低温适应、智能化控制、环境友好等特点，预计将于2023年8月并网发电。此项目是中国海装响应国家能源战略、推动绿色低碳转型的重要举措。	自媒体	1
55	北方地区首台！热电厂多重解耦机组零出力上网	2023年3月23日，上海浦东新区的海滨资源再利用中心项目1号汽轮发电机组成功并网发电，标志着项目向全面投产迈出了关键一步。该项目是上海市的一项重大环保工程，旨在实现原生生活垃圾零填埋，提升生态环境治理水平。项目在建过程中经历了疫情、施工条件和水源等挑战，但如期完成了单线点火和并网。项目的烟气净化系统采用全球最严格的工艺，包括SNCR脱硝、半干法和干法脱酸、活性炭吸附、袋式除尘、GGHSGH加热和SCR脱硝等组合工艺，排放标准优于欧盟2010标准及国家和地方标准，确保了周边空气质量。项目每日处理垃圾3000吨，配置4条750吨日处理线，处理后的渗滤液回收用于生产用水，燃烧后的炉渣可用于资源化利用，如制砖和路基材料。年处理垃圾量达1095万吨，年上网电量42亿度，年减排量255万吨CO₂。项目预计于2024年6月底全面建成投产，推动浦东新区生态文明建设。	自媒体	1
56	全国首座220千伏“数字新基建”模块化4.0变电站投运	2023年2月11日，甘肃省平凉崆峒区启动了海螺公司峡门乡100兆瓦风力发电及制氢项目。这一项目投资55亿元，将安装20台风力发电机组和配套的升压站及输电线路，并建设一个8000万元的制氢系统。项目预计每年可为地方电网提供189亿度清洁电能，节约标准煤619万吨，并显著减少二氧化碳、二氧化硫和氮氧化物排放。该项目支持双碳目标和国家能源战略。	自媒体	1
57	青海：变电站无人机智能巡检项目通过验收	3月22日，国网智能电网研究院研发的全球首套500千伏1200兆瓦葛南直流工程的可控换相换流阀（CLCC）成功通过型式试验和工程抽样试验，标志着其具备工程应用条件。该技术具有换相失败免疫能力，并结合了常规电流源换流器和电压源换流器的优点，具备高输送容量、低损耗和高可靠性。研发团队正进行现场安装调试工作。	自媒体	1
58	2×495MW！华能洋浦热电联产项目全面投产	海南省最大清洁能源热电联产项目——华能洋浦天然气热电联产项目，于3月16日下午6时顺利完成二套机组168小时满负荷试运行，标志着项目全面建成投产。项目位于洋浦经济开发区，总装机容量99万千瓦，包括两台495万千瓦的燃气蒸汽联合循环热电联产机组。预计年发电量约40亿千瓦时，年供热量约1038万吉焦，年节约标煤约28万吨，减排二氧化碳约75万吨。该项目将提升海南自贸港的能源电力保障水平，满足洋浦开发区热负荷需求，并推动儋洋经济圈的高质量发展。项目建设过程中，中国华能应用了5项国内首创技术和17项五新技术，累计获得专利授权超200项。机组采用了华能睿渥DCS控制系统，是国内首个拥有完全自主可控国产大脑的燃机电厂，并依托华能碳捕集利用与封存技术，打造全球首个每年2000吨的燃机碳捕集验证装置。	自媒体	1
59	220千伏全景感知“数字孪生”变电站在苏州启用	3月1日，国网苏州供电公司上线了全省首座220千伏全景感知数字孪生变电站系统，提升了变电站的智慧运检水平。该系统具备远程智能巡视、视频摄像、设备管理等功能，可以显著提高工作效率，并实时监测设备状态。该项目是电网数字化转型的重要试点，对提升电力系统可描述、可控制能力具有重要意义。	自媒体	1
60	西南首个国网公司级配网能源互联网示范区在重庆投运	3月21日，国家电网公司正式授予重庆北碚台区成为国网公司级5市10县能源互联网示范区，这是西南地区首个国网公司级配网能源互联网示范区，标志着重庆低压配电网进入了一个可观、可测、可控的新阶段。此举将提升用户的供电保障和服务质量。重庆的配电自动化建设近年来发展迅速，已实现秒级自愈，但低压配电网仍存在盲区。为了提升透明度和管理水平，国网重庆市电力公司在北碚建设了低压智能监测系统，安装了210个智能监测单元和100套站房环境监测设备，并建立了10个示范台区。这一系统采用配电物联网技术，支持主动运维和抢修，大幅提升了用户的供电可靠性。系统还包括主动检修工单，如高层防火预警、漏保预警和电动汽车充电告警，进一步增强了供电服务。未来，国网重庆市电力公司将继续推进能源互联网建设，提升抢修效率和供电可靠性，以支持新能源接入和新型电力系统的发展。	自媒体	1
