id	title	abstract	label	actual
50	一种热喷涂稀土铝合金覆层钢筋	本发明公开了一种热喷涂稀土铝合金覆层钢筋,采用热喷涂方式,通过机械除锈、热喷涂、后处理等步骤将稀土铝合金丝材喷涂到钢筋基体表面制备而成,其中：Si、Li、Ti、B、Mn及稀土金属等,改善铝合金及覆层的硬度、塑性、韧性与屏蔽性、阴极保护能力；采用双组份水性聚氨酯封闭剂及面漆处理,清洁环保、快速表干,其表面更易于混凝土相容粘接。本发明解决了目前环氧涂层钢筋以及锌铝镀层钢筋存在的与混凝土相对粘接强度大幅下降,钢筋锚固长度增加25%、防腐耐久性不足以及切口、破损处现场难以修补等共同技术问题,具有良好的应用前景。 	专利	0
51	一种风冷辊道惰辊	本实用新型涉及一种风冷惰辊,其特征在于：包括辊头、辊身、辊颈,辊颈设置在辊头和辊身之间,所述辊颈上均匀开设有周向的若干圆槽,所述圆槽由下往上趋向辊头倾斜,所述辊头和辊颈为实心圆柱形。在风机启动时,风由下而上,经过风冷辊道从而接触盘条。对风冷惰辊辊颈处进行开槽且开槽方向趋向辊头部分,一是加大了风与盘条的接触面积,二是改变风的分布与方向,使对应搭接处的风量加大,从而提高搭接处盘条的冷却速度,确保搭接处盘条和中间处盘条具有均匀的冷却速度,提高产品性能的稳定性。 	专利	0
52	一种空气质量检测仪的采样电路	本发明涉及一种空气质量检测仪的采样电路,包括粉尘传感器GP和采样芯片MSP,所述粉尘传感器GP的第六引脚连接外接5V电源,并通过电阻R1连接所述粉尘传感器GP的第一引脚,所述粉尘传感器GP的第一引脚连接有极性电容C1的正极,所述有极性电容C1的负极连接所述粉尘传感器GP的第二引脚,所述粉尘传感器GP的第二引脚与第四引脚一起接地,所述粉尘传感器GP的第三引脚连接三极管Q1的集电极,所述三极管Q1的发射极接地,所述三极管Q1的基极通过电阻R2连接到所述采样芯片MSP的第十七引脚,本发明电路设计简单易行,通过结构的改变使得采样电路采样精度高,跟踪速度快。 	专利	0
53	一种压紧工装及压紧方法	本发明涉及液压阀技术领域,具体涉及一种压紧工装及压紧方法。一种压紧工装,用于压紧叠加式液压阀,叠加式液压阀由若干个阀块叠加组成,螺杆的一端与首联阀块螺纹连接,螺杆的另一端穿过其它阀块连接有螺母,所述压紧工装包括：工作台,叠加式液压阀横向放置在工作台上；敲击组件,敲击组件为若干组,敲击组件针对叠加式液压阀的阀块设置,相邻敲击组件之间的间隙可调,敲击组件包括敲击件和第一驱动件,敲击件在第一驱动件的带动下向下敲击并压住叠加式液压阀；拧紧组件,敲击件敲击并压住叠加式液压阀后,拧紧组件拧紧螺母以压紧叠加式液压阀。解决了现有技术中的叠加式液压阀在装配中没有压紧,易发生泄漏的技术问题。 	专利	0
54	防脱碗头挂板	本实用新型公开了一种防脱碗头挂板,其涉及一种碗头挂板,旨在解决现有技术中球头容易从碗头的球窝中脱落的技术问题,其技术方案要点包括碗头、竖直挂板、弧形杆、连杆、两插杆以及两定位杆,竖直挂板安装在碗头的底壁上,竖直挂板的侧壁上设有安装孔,碗头的侧壁上设有球窝,球窝的侧壁上设有通孔；碗头的侧壁设有供插杆穿过的限位孔,两限位孔的轴线与通孔的轴线平行,两插杆穿过限位孔的一端分别与弧形杆的两端连接,插杆远离弧形杆的一端设有供定位杆穿过的定位孔；两定位杆穿过定位孔的一端分别与连杆的两端连接,定位杆远离连杆的一端通过锁定件固定；以此可以减少球头脱离碗头挂板的可能性,减少高压线路安全事故的产生。 	专利	0
55	一种抗菌敷料的制备方法	本发明公开一种抗菌敷料的制备方法,包括如下步骤：称取如下重量份原料：25-35质量分数15％硝酸银溶液,10-20份植物纤维,1-5份聚乙烯吡咯烷酮,3-8份抗菌前驱体,50-80份去离子水；将硝酸银溶液与植物纤维加热至120-130℃,保温并反应30mi n间,冷却,用去离子水洗涤三次,烘干,制得复合纤维,冷却至室温；将复合纤维制成炭化纤维；将聚乙烯吡咯烷酮加入去离子水中,以100-150r/mi n的转速磁力搅拌30mi n,制得聚合物水溶液,加入抗菌前驱体和炭化纤维,干燥4,制得初料,洗涤三次制得抗菌敷料；敷料通过银离子和抗菌前驱体发挥抗菌功效,成分环保,残渣不会对环境造成污染。 	专利	0
56	一种酒盒扭断式防伪扣	本实用新型公开了一种酒盒扭断式防伪扣,包括相互配合安装的内层板和外层板,内层板上设有防伪卡座,外层板上设有穿过外层板并与防伪卡座相扣合的锁扣,锁扣由旋钮、扭断杆和扭断塞组成,旋钮位于外层板的外侧,旋钮连接扭断杆,扭断杆穿过外层板并连接扭断塞,扭断塞与防伪卡座相互扣合。本实用新型既可达到防伪的目的,还不会破坏酒盒自身的结构,适用范围广,同时为消费者提供了新颖的酒盒开启体验。本实用新型的防伪扣对于酒厂灌装工作来说,操作简单,便于装配,提高了生产效率。 	专利	0
57	一种PVC手套在线包装生产系统	本发明公开了一种PVC手套在线包装生产系统,可以实现在PVC手套生产过程中从制盒到装盒封盒全自动运行,能够完全替代目前单独糊盒、人工完成送盒、手套裹包、理盒、装盒、封盒工序的方式,从而大大降低了工人的劳动强度,节约了劳动力成本。同时该装置能够与现有手套浸膜悬挂线实现无缝对接,生产效率完全与手套浸膜悬挂线匹配。装置结构简单,化繁为简操作方便、维护简单。而且通用性好,适用于多种规格的纸盒装多种规格的橡胶手套,而且也适用于其它各种软性物品的自动装盒。 	专利	0
58	化成分容电源模块	1.本外观设计产品的名称：化成分容电源模块。2.本外观设计产品的用途：本外观设计产品用于对锂电池化成分容测试。3.本外观设计产品的设计要点：在于产品的形状,尤其在于通风散热孔的造型设计。4.最能表明设计要点的图片或照片：设计1立体图。5.指定设计1为基本设计。6.C所指部件为通风散热孔。 	专利	0
59	一种汽车多模混合动力耦合装置	本发明公开一种系统效率均衡、加速性能好的汽车多模混合动力耦合装置,其包括内燃机(1)、第一、二电动机/发电机(2、3)、输出轴(4)、第一、二行星齿轮系(5、6)、齿轮(7)、制动器Ⅰ、Ⅱ(8、9)和离合器(10),第一行星齿轮系(5)一端与制动器Ⅰ(8)和内燃机(1)固定连接,另一端与第二行星齿轮系(6)固定连接,第二行星齿轮系(6)一端与制动器Ⅱ(9)固定连接,另一端与齿轮(7)固定连接,第一行星齿轮系(5)还通过离合器(10)与第二行星齿轮系(6)连接,第一电动机/发电机(2)的输出轴与第一行星齿轮系(5)固定连接,第二电动机/发电机(3)的输出轴与第二行星齿轮系(6)固定连接。 	专利	0
60	一种新型泡茶匙	本发明公开了一种新型泡茶匙,形状为柱状,泡茶匙的前端为铲形匙腔,泡茶匙的后端为抓手柄,抓手柄内部为空心结构,并与铲形匙腔相连通,抓手柄上均匀分布多个滤孔。泡茶匙的制作材料可以为食品级硅胶、木头、陶瓷、不锈钢及其它材料,还可以设有不同图案或文字的造型。本发明的优点是新型泡茶匙同时具有盛取茶叶,转动后作为茶包可直接冲泡,冲泡时搅拌的三种功能,实现了多功能的目的；可通过选择不同制作材料和设计不同造型的图案或文字,依据各人的喜好选择成为个性化产品,具有商业价值。 	专利	0
61	一种多级发热的保温冒口	本发明公开了一种多级发热的保温冒口,包括冒口本体、缓冲芯和第三透气孔,所述冒口本体的顶部开设有进料口,且进料口的底部与内腔相连接,同时内腔开设在冒口本体内部,所述内腔外侧设置有第一燃烧层,且第一燃烧层通过第一连接孔与第二燃烧层相连接,同时第二燃烧层通过第二连接孔与第三燃烧层相连接,所述第二燃烧层的顶部与第一透气孔相连接,且第一透气孔的顶部贯穿冒口本体的测表面。该多级发热的保温冒口,设置有冒口本体、进料口、第一燃烧层、第二燃烧层、第三燃烧层、缓冲芯、切割层和冒口保温套,可有效延长冒口本体的保温时长,且可防止冒口本体发生破裂,提高铸件质量的同时提高了使用安全性。 	专利	0
62	一种缓释肠溶丙烯酸树脂乳胶液及其制法	本发明是一种缓释肠溶丙烯酸树脂乳胶液,其特征在于,它是由以下重量配比的原料制成：甲基丙烯酸100；丙烯酸甲酯79～105；甲基丙烯酸甲酯95～128；纯化水638～789；过硫酸钾或过硫酸铵1.23～2.03；十二烷基硫酸钠0.85～1.76；聚山梨酯80?2.41～4.10。本发明还涉及前述缓释肠溶丙烯酸树脂乳胶液的制法。本发明产品可以作为药物固体制剂的结肠定位释放包衣材料,也可以用作固体制剂的缓释骨架材料,使用方便,释放效果好。 	专利	0
63	电摩控制器（2）	1．本外观设计产品的名称：电摩控制器(2)。2．本外观设计产品的用途：本外观设计产品用于电摩控制器。3．本外观设计产品的设计要点：在于产品的整体形状。4．最能表明本外观设计设计要点的图片或照片：主视图。 	专利	0
64	印花布料（196）	1．本外观设计产品的名称：印花布料(196)；2．本外观设计产品的用途：印花布料；3．本外观设计的设计要点：在于产品的图案花纹颜色的结合；4．最能表明设计要点的图片或者照片：在于主视图；5．本外观请求保护产品的颜色。 	专利	0
65	一种基于无线标签的仓库管理方法和系统	本发明公开了一种基于无线标签的仓库管理方法和系统,方法包括：为仓库的存储单元设置用于发送广播帧的无线标签,所述广播帧包括货物的基本信息和识别信息；基于关键字查询以获得识别信息并确定对应的广播帧；基于广播帧的信号强度确定无线标签的位置信息,当所述广播帧的信号强度大于阈值时,解析该广播帧以获取货物的基本信息。系统用于执行对应方法。本发明提供无线标签存储货物信息,基于无线标签的信号强度进行货物定位,使用阈值作为信息读取条件,能够方便用户通过货物信息快速的找到对应的货物。 	专利	0
66	面料(阿迪玛)	1．本外观设计产品的名称：面料(阿迪玛)；2．本外观设计产品的用途：制作服装、家纺产品；3．本外观设计的设计要点：设计要点在主视图；本外观设计为单元图案四方连续无限定边界的平面产品,产品的其它视图无设计要点,故省略；4．指定主视图为最能反映设计要点视图；5．请求保护色彩。 	专利	0
