id	title	abstract	label	actual
52	基于光栅投影技术的刀具磨损三维特征提取方法	提出了利用激光光栅投影技术对硬合金刀具磨损图像进行检测的方法.利用采集待测物体栅线图样中未变形区域包含的相位信息,使用最小二乘迭代法将数据拟合,得到了理想参考面相位分布参数.由于不需另外采集实物参考面变形光栅图像,不仅减少了实物参考面的采集步骤,而且不需要对实物参考面相位进行求解.实验表明:该方法利用数控机床换刀间隙进行检测,实现了在线测量.同时,该方法测量磨损区域的最大宽度、最大面积、磨损区域的周长、z方向最大深度参数的标准差和相对精度都小于0.01,具有较好的三维形貌轮廓检测精度.	学术文献	0
53	基于多冲量能耗估算的小推力任务窗口搜索	针对小推力轨道设计中任务窗口参数具有范围跨度大、非连续性强、对设计结果影响显著等特点,提出了一种基于多冲量能耗估算的任务窗口搜索方法.该方法基于多冲量轨道和小推力轨道的能耗一致性,先由朗伯特两冲量轨道经过数次迭代扩展快速获得多冲量轨道,再通过多冲量轨道能耗估算对任务区间进行全局栅格搜索,最终得到任务窗口的可行区域.仿真结果表明:1)该方法同时适用于交会和飞越任务;2)同朗伯特两冲量相比,它与小推力轨道能耗的一致性更强;3)同Sims和Flanagan最优多冲量相比,计算时间缩短了1～2个量级,计算效率显著提高.地球—火星交会任务的仿真应用表明,该方法只需8.59s即可获得任务窗口的可行区域,进而快速给出小推力最优转移轨道,验证了该方法的有效性.	学术文献	0
54	基于相像系数的雷达辐射源信号特征选择	提出一种基于相像系数(RC)的特征选择新方法,给出了RC的定义和基于RC的类别可分离性判据,描述了基于RC和量子遗传算法的雷达辐射源信号特征选择算法,设计了神经网络分类器,并将该方法与基于距离准则的顺序前进法(SFSDC)和吕铁军的方法(GADC)作了特征选择和分类识别的对比实验.结果表明,本文方法无需事先指定最优特征子集的维数,能可靠有效地选择出最佳特征子集,不仅大大降低了特征向量的维数,简化了分类器的设计,而且获得了比原始特征集、SFSDC和GADC更高的正确识别率和识别效率.	学术文献	0
55	航天器快速绕飞监测的相对姿轨耦合控制	研究了航天器空间任意方位快速绕飞与监测的相对姿轨耦合控制问题.通过合理绕飞参考系和期望姿态系的定义,将问题转化为绕飞参考系内的相对姿轨跟踪控制.通过设计航天器期望相对位置矢量和求取期望姿态运动规律,建立了符合航天器空间一般物理运动规律的相对运动与姿态指向模型,并给出相应控制律.仿真中以实现与目标轨道异面的快速圆绕飞为例,同时考虑绕飞航天器初始位置不在绕飞面的情况,设计了期望相对位置矢量的运动规律,并加入指数函数引导相对姿轨平滑过渡.考虑相对姿轨控制的强耦合性,绕飞航天器采用冗余推力器配置,并引入伪逆法实现控制指令的动态分配.最后针对示例的数值和可视化仿真验证了算法的正确性.	学术文献	0
56	无中和器射频离子推力器原理研究	在电推力器的广泛应用中,大部分都采用加速正离子的方式产生推力,且需要安装中和器发射电子对喷射出的正离子进行中和,否则会导致航天器自充电,对其通信及电子器件造成损害.因此,中和器的性能成为制约电推力器工作状态和寿命的重要因素.为了克服该缺点,介绍了一种基于同时加速正、负离子的无中和器射频离子推力器,阐述了其结构组成及推进原理,分析了离子-离子的产生、正负离子的加速过程,指出了关键技术包括电负性工质气体放电特性、磁场过滤电子束缚效能,以及可周期性交替加速正、负离子的栅极偏置电压加载方式.分析表明,该推力器在低轨航天器及深空探测器中具有潜在的应用前景.	学术文献	0
57	大气湍流对天基遥感系统地面分辨率的影响	分辨率是所有光学成像系统最重要的技术指标之一.当成像系统与待成像目标之间存在大气湍流时,后者便会在不同程度上影响图像分辨率.天基光学遥感更加关心大气湍流对目标地面分辨率的影响.从大气湍流相干长度和到达角起伏两个角度,通过详细的公式推导和数值计算,分别讨论天基光学遥感系统成像过程中湍流对图像地面分辨率的影响.结果表明,地面分辨率0.5 m以上的甚高分辨率遥感成像需要考虑大气湍流因素.	学术文献	0
58	潜热型热功能流体强化换热分析	本文建立了分析带有相变微胶囊的潜热型热功能流体的流动和换热过程数理模型,应用有限差分法和移动热源法进行联合求解.计算结果表明,相变微胶囊的加入,较好地提高了流体的换热性能.获得了相变颗粒大小和体积分数对强化换热影响等结果.计算结果对该类流体的设计和应用提供了理论依据.	学术文献	0
59	长白山地区天然绿色鸡蛋营养素成分分析	为研究长白山地区天然绿色鸡蛋的营养与功能成分,测定天然绿色鸡蛋中水分、粗脂肪、灰分、蛋白质、矿物质(钾、钠、钙、铁、镁、锌)、VA、VE等营养成分,以及胆固醇和卵磷脂等功能成分,并与普通鸡蛋和农家柴鸡蛋进行对比分析.结果表明:天然绿色鸡蛋中水分含量较低,灰分及蛋白质含量均高于其他两种鸡蛋,粗脂肪含量较其他两种鸡蛋没有明显差别；天然绿色鸡蛋中,钾、钠、钙、镁的含量均高于其他两种鸡蛋,而铁和锌的含量与普通鸡蛋中铁和锌的含量接近,低于农家柴鸡蛋；天然绿色鸡蛋还具有高VA、高VE、高卵磷脂和低胆固醇的优良品质.	学术文献	0
60	耐热耐砷氧化亚铁硫杆菌(SH-T)的驯化和特性研究	采自某高砷金矿的氧化亚铁硫杆菌(SH-T)菌种是优良的菌种.通过一系列的极端条件试验表明它具有高的生存温度:25～52°C,在43°C时还具有氧化二价铁的能力,耐热耐砷性强,可以作为处理难浸金矿的浸矿菌种.	学术文献	0
61	嵌入式跨平台GIS应用中间件设计	为了解决嵌入式GIS跨平台的软件开发问题，针对嵌入式环境的资源有限性和平台多样性特点，设计了一种嵌入式GIS应用中间件———EGIS MW平台，该平台能够有效屏蔽不同嵌入式软硬件环境的差异，为上层应用程序提供统一高效并且适合嵌入式GIS应用的编程接口。 EGIS MW平台已经在一款支持多种不同软硬件环境的嵌入式导航系统中得到了应用。应用表明该中间件能够很好地满足嵌入式GIS跨平台软件开发的技术需求。	学术文献	0
62	西藏乌郁盆地烃源岩有机地球化学特征研究	乌郁盆地为西藏高原新生代山间盆地，渐新世以来自下而上发育渐新统日贡拉组、中新统芒乡组、上新统嘎扎村组、上新统宗当村组地层，这些地层中均有暗色烃源岩出露。地化分析表明，芒乡组烃源岩有机质类型好、丰度高、生烃潜量大，处于生油高峰期阶段；nC21-/nC22＋均值为1．2，表明有机质主要来源于水生低等生物；Pr/Ph均值为1．2，表明有机质沉积环境为深湖-半深湖弱还原环境；γ-蜡烷指数较高，均值达到了3．32，说明沉积时期水体出现分层并具有较高的盐度，有利于有机质的保存；芒乡组烃源岩是乌郁盆地的主力烃源岩。芒乡组煤层样品有机质丰度较高，类型以Ⅲ型为主，进入成熟阶段，是良好的气源岩。	学术文献	0
63	纳米材料与技术在沥青路面中的应用研究进展	综述了纳米材料与技术在沥青路面中的应用研究,阐述了其在沥青改性、路面功能化实现方面的优势,认为纳米材料与技术的应用可显著提高传统路面材料的性能,赋予路面自净化能力,提高沥青路面的环境友好程度;同时,纳米分析手段的使用有助于深入理解沥青材料的微观机理,并有利于沥青路面宏观性能的设计和预测.	学术文献	0
64	使用雷达导引头频移信息的视线角速度综合估计算法	介绍了一种附加使用雷达导引头反射信号频率偏移信息估计对空导弹视线角速度的综合算法,该算法能够提高导弹视线角速度的估计精度.	学术文献	0
65	云粒子群优化神经PI控制器的SHAPF谐波补偿研究	分析了并联混合型电力滤波器(SHAPF)的工作原理,针对传统PI控制器参数调节的缺陷,提出了一种云粒子群优化BP神经网络的PI控制方案,设计了一种神经自适应PI控制器.通过仿真及实验验证:与传统PI控制器相比,该控制器结构简单,对系统的补偿精度较高,计算速度性能好,有更好的谐波补偿效果.	学术文献	0
66	视点相关实时LoD地形模型动态构网算法	"论述了一种视点相关实时LoD地形模型动态构网算法.基于GRID数据,以直角三角形为基本单元,利用二叉树构建地形的层次结构,兼具GRID与不规则三角网(TIN)的优点;并且解决了模型带来的""裂缝""问题.视景体可见区域多分辨率地形生成时,通过地形面片自身复杂程度、地形面片与视点距离以及地形面片与视线间的方向关系三方面确定该面片的绘制分辨率.实验结果表明,该算法在保持地形场景逼真的情况下,极大地提高了绘制速度,满足了实时交互的要求."	学术文献	0
67	便携式土壤电导率测试仪改进设计及实验	"对基于""电流-电压四端法""的便携式土壤电导率测试仪进行了改进设计,对仪器的稳定性和重复性进行了测试.以北方潮土为研究对象,研究了土壤电导率随含水率和盐分含量变化的规律.实验表明,改进设计显著提高了仪器的重复性和测量精度.系统最大相对误差不超过4.4%,具有良好的稳定性;土壤电导率在含水率为8%～30%范围内呈线性变化,相关系数为0.9635;当盐分含量为0.1%～0.3%时,土壤电导率变化显著,呈线性变化;当盐分含量高于0.3%时,土壤电导率值基本稳定."	学术文献	0
68	农村生活污水分散式处理系统与实用技术研究	.1元.运行管理简便;(3)地埋式微动力小型-二级污水处理装置吨水投资约2000～3500元,运行费用0.5～0.6元;(4)蚯蚓生态滤池、生态厕所管理方便,资源化好,有较好的发展前景.	学术文献	0
69	基于聚类分析的罐底声发射检测信号融合方法	采用声发射技术进行罐底腐蚀与泄漏检测过程中,需要对多个传感器的检测到的声发射信号进行融合处理,将属于同一声发射源的声发射信号判定为一个声发射事件.但是在现场检测过程中,由于噪声的存在,使得在声发射信号融合处理时容易对声发射源产生误判.针对该问题,提出了一种基于聚类分析的罐底声发射信号融合方法,其基本原理是先根据事件定义时间进行初始声发射事件判定,然后采用聚类分析方法对初始声发射事件中的信号进行分类,将每一类信号分别判定为一个声发射源.现场实验表明采用该方法抗噪声干扰能力强、误判概率低,能准确反应罐底腐蚀的实际情况.	学术文献	0
